Painting ID,Painting Name,short description,long description,
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",Bright flowers,"It looks like fossilized flowers, and that is a very interesting look. It has me intrigued, making me ask ""What is this and what is going?"" I know that's part of the question, but this does it in a different way than the task probably requires. It also could be a painting, but if so it's well done. I think it's trying to convey that even flowers can become fossils, not just hard organic materials. ",
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",natural environment,This image conveys heartbreak to me. It looks like there are flowers strewn everywhere from an argument or misunderstanding. I think this image speaks loudly of sadness and loneliness. It makes me feel depressed.,
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902","I feel as though the main subject in this composure has to do with flowers.  Either floating in the wind, or resting on the surface of a still pond.","This is a very calm, lilting painting.  I receive this feeling from the blowing wind, which can't be see directly, but can be felt in the movement of the petals.",
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",scattered flowers ,"lovely, whimsical patterned flowers, looks to be a painting",
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",This is an abstract floral design,My first thought is of the 60s or 70s. Then I am reminded of a horrible couch we once had. It has a very vintage feel to this. It reminds me of growing up and makes me nostalgic. ,
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",an array of flowery patterns,"the sparse distribution of flowers against the sandy backdrop makes me think of a changing of seasons, or of life slowly receding into death.",
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",Warm colors with some blues on neutral background,Makes me feel happy.  Reminds me of flowers in fall.,
13," Jan Steen ""Beware of luxury"" 1663",Human beings.,"It shows a bunch of people cavorting in a Medieval inn. I think it's trying to convey a sense of looseness to the degree of becoming excessive, or possibly just companionship. It makes me feel a bit lonely because of all the human activity it portrays, while I'm sitting in front of a computer alone.",
13," Jan Steen ""Beware of luxury"" 1663",party with several characters.,"The picture is jovial. It looks like it could be the beginning of an orgy, but the nun present trying to stop the man from pursuing a sexual encounter is confusing.",
13," Jan Steen ""Beware of luxury"" 1663",Woman in the center.,"The mood of this image appears to be ignorance. I think this because there is a lot happening around the woman in the center, but she appears to be oblivious to it all.",
13," Jan Steen ""Beware of luxury"" 1663",family and friends,I think it represents having fun with family and friends.,
13," Jan Steen ""Beware of luxury"" 1663",Party.,"It looks like an afternoon of debauchery, as items are scattered all over the floor, one person is sleeping and the two central figures appear to be drunk.",
13," Jan Steen ""Beware of luxury"" 1663",Colonial drunken party,It seems to convey the different ways people act when inebriated. It makes my stomach hurt thinking about the physical effects of drunkenness.  ,
13," Jan Steen ""Beware of luxury"" 1663","Many human figures from the Middle Ages, lounging in a pub.","The picture conveys a sense of silliness, abandon, and happiness. Although it depicts a mess everywhere, the people all seem happy, albeit drunk. It made me smile, due to the silliness, especially of the animals in the picture.  Also made me glad I do not live in those times because of the actions in the picture. It is very detailed, and the art itself is enjoyable, I felt better after looking at it.",
13," Jan Steen ""Beware of luxury"" 1663",An old saloon/drinking establishment.,I think the people in this image are drunk and throwing away any inhibitions that they might have.  No one seems to be paying attention to the dog on the table eating the food.  This could fit in a Shakespeare play about the peasants gathering at an inn with a loose bar maid.  It was a little amusing to me and I liked that it has a lot of detail.,
13," Jan Steen ""Beware of luxury"" 1663",Medieval people in a busy room.,I think it's trying to show that everyone has their own things going on - it makes me feel uneasy.,
13," Jan Steen ""Beware of luxury"" 1663",The main subject is the woman dressed in a gold gown and holding a jug.  She is all dressed up and smiling.,Various people are playing musical instruments.  Looks like a party going on after perhaps all hallows eve.  They look like they are making fun of the artist who is painting this picture.  The main woman in the center who has her hand down holding a picture of spirits is looking directly at us the audience with a smug look on her face.  This picture has a whimsical feeling to it because of all of the activities that is going on behind closed doors that is now the door is open because we the audience has a peek at it.,
13," Jan Steen ""Beware of luxury"" 1663",The main subjects of the picture appear to be a household of pilgrims. ,The mood is festive and appears to be a wild party were pilgrims are having a fun time. It makes me feel like dancing.,
13," Jan Steen ""Beware of luxury"" 1663",A party,This looks like the aftermath of a party that occurred. The characters look like they are tipsy or in an jolly mood. The mess of the food and objects in the background remind me of the mess that is created when you have a big gathering.,
13," Jan Steen ""Beware of luxury"" 1663",Family,This seem to be the aftermath of a pilgrim party. It makes me laugh to see the faces and the state of disarray the room is in.,
13," Jan Steen ""Beware of luxury"" 1663",Happy puritans,"A family is having a rather wild party for the time period with animals loose in the room and things thrown about the floor. It makes me feel happy, they all seem to be having a good time.",
13," Jan Steen ""Beware of luxury"" 1663",People ,"Ciaos, it shows the ciaos of this time period ",
13," Jan Steen ""Beware of luxury"" 1663",Busy family.,This imagine is set in a living room of a home with what appears to be a family or group of people awash in activity. The impression is given that the adults are intoxicated by the focal point female in the front. The painting is fun and jovial.,
13," Jan Steen ""Beware of luxury"" 1663",Woman in yellow dress,"I feel uneasy with this picture, as I see the promiscuity of the woman in yellow and the exchanges in the art as well. The image seems to convey a small look at the world with ambivalence and disconnect with chaos.",
13," Jan Steen ""Beware of luxury"" 1663",Men and women,One may choose to focus on a number of activities going on but the overall mood seems to be one of jubilation and merriment. The central woman is quite interesting because she is holding a pitcher and appears quite drunk. Other figures read and play music. ,
13," Jan Steen ""Beware of luxury"" 1663",Family gathering,"I love the mood of this painting, it is so joyous and fun. You really feel the energy of the people in the painting and are intrigued by what they are all doing individually. However, the most appealing aspect of this painting is the woman in the center of the painting, looking straight at the viewer. Her expression perfectly suits the environment. She looks amused by what is going on but also deeply happy by having this chaotic scene unfold around her. ",
13," Jan Steen ""Beware of luxury"" 1663",Several people in a room.,Looks like a group of friends/or a family getting together. Looks like some have been drinking because of the looks on their faces.,
13," Jan Steen ""Beware of luxury"" 1663",A woman.,"This image makes me feel amused because while the image contains people in the background going about their life, the focal point is a woman with a funny look on her face.",
13," Jan Steen ""Beware of luxury"" 1663",People enjoying themselves.,Fun and busy.,
13," Jan Steen ""Beware of luxury"" 1663",Party,It looks like there is a party and the gentlemen sitting down is inebriated and the woman sitting next to him is having a good time. It looks like a snippet of a house party during the 1800s,
13," Jan Steen ""Beware of luxury"" 1663",Craziness,The woman in the middle seems to be frustrated with all that is happening around her. It makes me feel very irritated that all of this is happening in one room.,
13," Jan Steen ""Beware of luxury"" 1663",A family,"I love this painting. It's so full of joy. To me this is a portrait of a middle class family. There is so much going on that everywhere you look, you can see something new. Everyone looks happy. It's so messy and fun.",
13," Jan Steen ""Beware of luxury"" 1663",House party,This image expresses emotions of fun and connectivity with people.  It makes the viewer want to engage in fun social behavior with others.  The disorder of the objects throughout the image reveal how unpredictable people can be.  ,
